,0
0,75.0588534
1,73.0541774
2,73.0541774
3,72.52617295
4,72.52617295
5,66.75342025
6,63.3947416
7,48.9375534
8,48.7789367
9,47.5309764
10,47.5309764
11,46.79507505
12,46.79507505
13,44.81815675
14,38.98918805
15,38.98918805
16,37.80298025
17,33.5335539
18,33.5335539
19,30.53511285
20,30.53511285
21,30.53511285
22,30.53511285
23,29.0619543
24,29.0619543
25,29.0619543
26,28.2868539
27,28.14122445
28,27.80501015
29,27.46452175
30,25.40847095
31,24.5738808
32,24.5738808
33,24.5153894
34,22.4999308
35,22.4999308
36,22.4999308
37,22.1791381
38,22.1791381
39,22.1791381
40,22.1791381
41,21.93349245
42,19.9162303
43,19.6706518
44,19.44795375
45,18.7513486
46,18.7513486
47,18.68361645
48,18.059081
49,18.059081
50,18.059081
51,18.0028725
52,17.7307872
53,16.5653795
54,16.5653795
55,16.5036501
56,15.39395085
57,15.28468975
58,14.96431925
59,14.96431925
60,14.96431925
61,12.6088963
62,12.6088963
63,12.47789125
64,12.47789125
65,12.3734403
66,12.18269905
67,12.0249197
68,11.80055765
69,11.80055765
70,11.5488044
71,11.5488044
72,11.5488044
73,11.43325205
74,10.64921655
75,10.64921655
76,10.64921655
77,10.3447643
78,10.3447643
79,10.3059607
80,10.3059607
81,10.0294361
82,10.0294361
83,10.0294361
84,10.0294361
85,10.0192325
86,9.9839961
87,9.983996
88,9.7775071
89,9.7775071
90,9.7775071
91,9.7775071
92,9.7775071
93,9.7775071
94,9.7775071
95,9.7775071
96,9.7512621
97,9.3472031
98,9.3472031
99,9.1075632
100,9.1075632
101,9.0921838
102,9.0921838
103,9.0921838
104,9.0921838
105,9.0280798
106,8.677777
107,8.49827485
108,8.49827485
109,8.45887275
110,8.1743394
111,8.1743394
112,7.59154185
113,7.4827073
114,7.4827073
115,7.4827073
116,7.4827073
117,7.39279385
118,7.2953027
119,6.95615145
120,6.4721344
121,6.4721344
122,6.4721344
123,6.4721216
124,6.3423938
125,6.3423938
126,6.3423938
127,6.3423938
128,6.23723245
129,6.23723245
130,6.23723245
131,6.23723245
132,6.23723245
133,5.9241521
134,5.9241521
135,5.9241521
136,5.9241521
137,5.724137
138,5.5593919
139,5.5593919
140,5.5593919
141,5.5593919
142,5.55938445
143,5.5593802
144,5.5593802
145,5.5593738
146,5.5593738
147,5.40949755
148,5.40949755
149,5.40949755
150,5.40949755
151,5.40949755
152,5.40588925
153,5.40588925
154,5.37009965
155,5.37009965
156,5.36529515
157,5.36529515
158,5.2677368
159,5.2677368
160,5.2677368
161,5.2677368
162,5.2677368
163,5.2676886
164,5.2676886
165,5.1161954
166,5.1161954
167,5.0364023
168,5.0364023
169,4.95299085
170,4.95299085
171,4.95299085
172,4.9440034
173,4.9440034
174,4.9440018
175,4.80915365
176,4.80915365
177,4.71036805
178,4.71036805
179,4.71036805
180,4.71036805
181,4.71036645
182,4.61311715
183,4.61311715
184,4.61311715
185,4.61311715
186,4.602895
187,4.602895
188,4.602895
189,4.602895
190,4.602891
191,4.602891
192,4.602891
193,4.602891
194,4.58899415
195,4.58899415
196,4.58899415
197,4.58899415
198,4.58899415
199,4.57399465
200,4.57399465
201,4.57399465
202,4.4767563
203,4.4767563
204,4.4767563
205,4.4644233
206,4.4644233
207,4.4644233
208,4.4644233
209,4.4644233
210,4.4644233
211,4.4644233
212,4.4644233
213,4.4285783
214,4.4285783
215,4.4285783
216,4.4285783
217,4.4285783
218,4.4285783
219,4.4285783
220,4.4285783
221,4.4285783
222,4.4285783
223,4.4285783
224,4.36439835
225,4.13130355
226,4.13130355
227,4.13128485
228,4.13128485
229,4.13128485
230,4.13128485
231,4.13128485
232,4.13128485
233,4.13123605
234,4.13123605
235,4.13123605
236,4.13122545
237,4.0081827
238,4.0081827
239,4.0081827
240,4.0081827
241,4.0081827
242,4.0081827
243,4.00817845
244,4.00817845
245,4.00817845
246,4.00817845
247,4.00816715
248,4.00816715
249,3.95968225
250,3.95968225
251,3.95968225
252,3.95968225
253,3.95968225
254,3.95968065
255,3.7174489
256,3.7174489
257,3.7174489
258,3.71743865
259,3.71743865
260,3.71743865
261,3.71743865
262,3.71743835
263,3.71743835
264,3.71743835
265,3.71743835
266,3.60897685
267,3.60897685
268,3.60897685
269,3.60897685
270,3.5008311
271,3.5008311
272,3.5008311
273,3.5008294
274,3.5008294
275,3.5008294
276,3.5007554
277,3.5007554
278,3.5007554
279,3.5007554
280,3.5007554
281,3.5007551
