,id,src,dst,size,interval,deadline,path,sch,latency,trans_delay
0,0,4,18,64,0.2,0.1,"[4, 32, 35, 36, 37, 18]","{(0, 31): {}, (31, 0): {}, (31, 1): {}, (31, 2): {}, (31, 35): {0: [0.77312, 0.77824], 1: [0.95776, 0.96288], 2: [1.15776, 1.16288], 3: [1.35776, 1.36288], 4: [1.55776, 1.56288]}, (31, 43): {0: [0.49664, 0.50176], 1: [0.69664, 0.70176], 2: [0.89664, 0.90176], 3: [1.09664, 1.10176], 4: [1.29664, 1.30176]}, (1, 31): {}, (2, 31): {}, (3, 32): {}, (32, 3): {}, (32, 4): {}, (32, 35): {0: [0.46592, 0.47104], 1: [0.66592, 0.67104], 2: [0.86592, 0.87104], 3: [1.06592, 1.07104], 4: [1.26592, 1.27104]}, (32, 43): {0: [0.4608, 0.46592], 1: [0.6608, 0.66592], 2: [0.8608, 0.86592], 3: [1.0608, 1.06592], 4: [1.2608, 1.26592]}, (4, 32): {0: [0.4608, 0.46592], 1: [0.6608, 0.66592], 2: [0.8608, 0.86592], 3: [1.0608, 1.06592], 4: [1.2608, 1.26592]}, (5, 33): {}, (33, 5): {}, (33, 6): {}, (33, 7): {}, (33, 8): {}, (33, 9): {}, (33, 35): {0: [0.19456, 0.19968], 1: [0.396, 0.40112], 2: [0.59456, 0.59968], 3: [0.80928, 0.8144], 4: [0.99456, 0.99968]}, (33, 43): {}, (6, 33): {}, (7, 33): {}, (8, 33): {}, (9, 33): {}, (10, 34): {}, (34, 10): {}, (34, 11): {}, (34, 35): {}, (34, 43): {0: [0.22528, 0.2304], 1: [0.42672, 0.43184], 2: [0.62528, 0.6304], 3: [0.82528, 0.8304], 4: [1.02528, 1.0304]}, (11, 34): {}, (12, 35): {}, (35, 12): {}, (35, 13): {}, (35, 31): {0: [0.49152, 0.49664], 1: [0.69152, 0.69664], 2: [0.89152, 0.89664], 3: [1.09152, 1.09664], 4: [1.29152, 1.29664]}, (35, 32): {}, (35, 33): {}, (35, 34): {0: [0.22016, 0.22528], 1: [0.4216, 0.42672], 2: [0.62016, 0.62528], 3: [0.82016, 0.82528], 4: [1.02016, 1.02528]}, (35, 36): {0: [0.47104, 0.47616], 1: [0.67104, 0.67616], 2: [0.87104, 0.87616], 3: [1.07104, 1.07616], 4: [1.27104, 1.27616]}, (35, 45): {0: [0.31776, 0.32288], 1: [0.51776, 0.52288], 2: [0.71776, 0.72288], 3: [0.91232, 0.91744], 4: [1.11776, 1.12288]}, (13, 35): {}, (14, 36): {}, (36, 14): {}, (36, 15): {}, (36, 16): {}, (36, 35): {}, (36, 37): {0: [0.47616, 0.48128], 1: [0.67616, 0.68128], 2: [0.87616, 0.88128], 3: [1.07616, 1.08128], 4: [1.27616, 1.28128]}, (36, 39): {0: [0.29184, 0.29696], 1: [0.46624, 0.47136], 2: [0.66624, 0.67136], 3: [0.88064, 0.88576], 4: [1.06624, 1.07136]}, (36, 44): {0: [0.53248, 0.5376], 1: [0.73248, 0.7376], 2: [0.9472, 0.95232], 3: [1.13248, 1.1376], 4: [1.33248, 1.3376]}, (36, 45): {0: [0.49088, 0.496], 1: [0.67408, 0.6792], 2: [0.8608, 0.86592], 3: [1.0768, 1.08192], 4: [1.2608, 1.26592]}, (15, 36): {}, (16, 36): {}, (17, 37): {}, (37, 17): {}, (37, 18): {0: [0.48128, 0.4864], 1: [0.68128, 0.6864], 2: [0.88128, 0.8864], 3: [1.08128, 1.0864], 4: [1.28128, 1.2864]}, (37, 36): {}, (37, 38): {}, (18, 37): {}, (19, 38): {}, (38, 19): {}, (38, 20): {}, (38, 37): {0: [0.54272, 0.54784], 1: [0.74272, 0.74784], 2: [0.95744, 0.96256], 3: [1.14272, 1.14784], 4: [1.34272, 1.34784]}, (38, 44): {}, (20, 38): {}, (21, 39): {}, (39, 21): {}, (39, 22): {}, (39, 36): {}, (39, 42): {0: [0.29696, 0.30208], 1: [0.47136, 0.47648], 2: [0.67136, 0.67648], 3: [0.88576, 0.89088], 4: [1.07136, 1.07648]}, (22, 39): {}, (23, 40): {}, (40, 23): {}, (40, 24): {}, (40, 41): {}, (40, 44): {}, (24, 40): {}, (25, 41): {}, (41, 25): {}, (41, 26): {}, (41, 40): {}, (41, 42): {}, (26, 41): {}, (27, 42): {}, (42, 27): {}, (42, 28): {}, (42, 29): {}, (42, 39): {}, (42, 41): {}, (42, 43): {}, (42, 44): {0: [0.56832, 0.57344], 1: [0.7888, 0.79392], 2: [0.96832, 0.97344], 3: [1.16288, 1.168], 4: [1.39936, 1.40448]}, (42, 45): {}, (28, 42): {}, (29, 42): {}, (30, 43): {}, (43, 30): {}, (43, 31): {0: [0.75264, 0.75776], 1: [0.95264, 0.95776], 2: [1.15264, 1.15776], 3: [1.35264, 1.35776], 4: [1.55264, 1.55776]}, (43, 32): {}, (43, 33): {0: [0.18944, 0.19456], 1: [0.39088, 0.396], 2: [0.58944, 0.59456], 3: [0.80208, 0.8072], 4: [0.98944, 0.99456]}, (43, 34): {}, (43, 42): {0: [0.89424, 0.89936], 1: [1.09088, 1.096], 2: [1.29088, 1.296], 3: [1.49088, 1.496], 4: [1.69088, 1.696]}, (43, 45): {0: [0.46592, 0.47104], 1: [0.66592, 0.67104], 2: [0.86592, 0.87104], 3: [1.06592, 1.07104], 4: [1.26592, 1.27104]}, (45, 35): {0: [0.74752, 0.75264], 1: [0.94752, 0.95264], 2: [1.14752, 1.15264], 3: [1.34752, 1.35264], 4: [1.54752, 1.55264]}, (45, 36): {0: [0.47104, 0.47616], 1: [0.67104, 0.67616], 2: [0.87104, 0.87616], 3: [1.07104, 1.07616], 4: [1.27104, 1.27616]}, (45, 42): {0: [0.54784, 0.55296], 1: [0.74784, 0.75296], 2: [0.94784, 0.95296], 3: [1.14784, 1.15296], 4: [1.34784, 1.35296]}, (45, 43): {}, (44, 36): {0: [0.50144, 0.50656], 1: [0.68304, 0.68816], 2: [0.89184, 0.89696], 3: [1.09696, 1.10208], 4: [1.29184, 1.29696]}, (44, 38): {0: [0.5376, 0.54272], 1: [0.7376, 0.74272], 2: [0.95232, 0.95744], 3: [1.1376, 1.14272], 4: [1.3376, 1.34272]}, (44, 40): {}, (44, 42): {}}","{0: 0.0256, 1: 0.0256, 2: 0.0256, 3: 0.0256, 4: 0.0256}",0.00512
1,1,27,25,64,0.2,0.1,"[27, 42, 41, 25]","{(0, 31): {}, (31, 0): {}, (31, 1): {}, (31, 2): {}, (31, 35): {}, (31, 43): {}, (1, 31): {}, (2, 31): {}, (3, 32): {}, (32, 3): {}, (32, 4): {}, (32, 35): {}, (32, 43): {}, (4, 32): {}, (5, 33): {}, (33, 5): {}, (33, 6): {}, (33, 7): {}, (33, 8): {}, (33, 9): {}, (33, 35): {}, (33, 43): {}, (6, 33): {}, (7, 33): {}, (8, 33): {}, (9, 33): {}, (10, 34): {}, (34, 10): {}, (34, 11): {}, (34, 35): {}, (34, 43): {}, (11, 34): {}, (12, 35): {}, (35, 12): {}, (35, 13): {}, (35, 31): {}, (35, 32): {}, (35, 33): {}, (35, 34): {}, (35, 36): {}, (35, 45): {}, (13, 35): {}, (14, 36): {}, (36, 14): {}, (36, 15): {}, (36, 16): {}, (36, 35): {}, (36, 37): {}, (36, 39): {}, (36, 44): {0: [0.47104, 0.47616], 1: [0.67104, 0.67616], 2: [0.87104, 0.87616], 3: [1.07104, 1.07616], 4: [1.27104, 1.27616]}, (36, 45): {}, (15, 36): {}, (16, 36): {}, (17, 37): {}, (37, 17): {}, (37, 18): {}, (37, 36): {}, (37, 38): {}, (18, 37): {}, (19, 38): {}, (38, 19): {}, (38, 20): {}, (38, 37): {}, (38, 44): {}, (20, 38): {}, (21, 39): {}, (39, 21): {}, (39, 22): {}, (39, 36): {}, (39, 42): {}, (22, 39): {}, (23, 40): {}, (40, 23): {}, (40, 24): {}, (40, 41): {0: [0.82944, 0.83456], 1: [1.03584, 1.04096], 2: [1.23584, 1.24096], 3: [1.44032, 1.44544], 4: [1.63584, 1.64096]}, (40, 44): {}, (24, 40): {}, (25, 41): {}, (41, 25): {0: [0.22432, 0.22944], 1: [0.42432, 0.42944], 2: [0.62432, 0.62944], 3: [0.82432, 0.82944], 4: [1.02432, 1.02944]}, (41, 26): {}, (41, 40): {}, (41, 42): {}, (26, 41): {}, (27, 42): {0: [0.21408, 0.2192], 1: [0.41408, 0.4192], 2: [0.61408, 0.6192], 3: [0.81408, 0.8192], 4: [1.01408, 1.0192]}, (42, 27): {}, (42, 28): {}, (42, 29): {}, (42, 39): {}, (42, 41): {0: [0.2192, 0.22432], 1: [0.4192, 0.42432], 2: [0.6192, 0.62432], 3: [0.8192, 0.82432], 4: [1.0192, 1.02432]}, (42, 43): {}, (42, 44): {0: [0.8192, 0.82432], 1: [1.0256, 1.03072], 2: [1.2256, 1.23072], 3: [1.4256, 1.43072], 4: [1.6256, 1.63072]}, (42, 45): {0: [0.4608, 0.46592], 1: [0.6608, 0.66592], 2: [0.8608, 0.86592], 3: [1.0608, 1.06592], 4: [1.2608, 1.26592]}, (28, 42): {}, (29, 42): {}, (30, 43): {}, (43, 30): {}, (43, 31): {}, (43, 32): {}, (43, 33): {}, (43, 34): {}, (43, 42): {}, (43, 45): {}, (45, 35): {}, (45, 36): {0: [0.46592, 0.47104], 1: [0.66592, 0.67104], 2: [0.86592, 0.87104], 3: [1.06592, 1.07104], 4: [1.26592, 1.27104]}, (45, 42): {}, (45, 43): {}, (44, 36): {}, (44, 38): {}, (44, 40): {0: [0.82432, 0.82944], 1: [1.03072, 1.03584], 2: [1.23072, 1.23584], 3: [1.4352, 1.44032], 4: [1.63072, 1.63584]}, (44, 42): {}}","{0: 0.01536, 1: 0.01536, 2: 0.01536, 3: 0.01536, 4: 0.01536}",0.00512
2,2,24,2,64,0.2,0.1,"[24, 40, 44, 42, 43, 31, 2]","{(0, 31): {}, (31, 0): {}, (31, 1): {}, (31, 2): {0: [0.70144, 0.70656], 1: [0.90144, 0.90656], 2: [1.10144, 1.10656], 3: [1.30144, 1.30656], 4: [1.50144, 1.50656]}, (31, 35): {}, (31, 43): {}, (1, 31): {}, (2, 31): {}, (3, 32): {}, (32, 3): {}, (32, 4): {}, (32, 35): {0: [0.84992, 0.85504], 1: [1.04992, 1.05504], 2: [1.24992, 1.25504], 3: [1.44992, 1.45504], 4: [1.64992, 1.65504]}, (32, 43): {0: [0.43008, 0.4352], 1: [0.63008, 0.6352], 2: [0.83008, 0.8352], 3: [1.03008, 1.0352], 4: [1.23008, 1.2352]}, (4, 32): {}, (5, 33): {}, (33, 5): {}, (33, 6): {}, (33, 7): {}, (33, 8): {}, (33, 9): {}, (33, 35): {0: [0.94304, 0.94816], 1: [1.14304, 1.14816], 2: [1.36384, 1.36896], 3: [1.54304, 1.54816], 4: [1.74304, 1.74816]}, (33, 43): {0: [0.29696, 0.30208], 1: [0.49328, 0.4984], 2: [0.7328, 0.73792], 3: [0.88304, 0.88816], 4: [1.07648, 1.0816]}, (6, 33): {}, (7, 33): {}, (8, 33): {}, (9, 33): {}, (10, 34): {}, (34, 10): {}, (34, 11): {}, (34, 35): {0: [0.76288, 0.768], 1: [0.96288, 0.968], 2: [1.16384, 1.16896], 3: [1.36288, 1.368], 4: [1.56288, 1.568]}, (34, 43): {0: [0.26112, 0.26624], 1: [0.48128, 0.4864], 2: [0.66112, 0.66624], 3: [0.86112, 0.86624], 4: [1.06112, 1.06624]}, (11, 34): {}, (12, 35): {}, (35, 12): {}, (35, 13): {}, (35, 31): {0: [0.81408, 0.8192], 1: [1.01408, 1.0192], 2: [1.21408, 1.2192], 3: [1.41408, 1.4192], 4: [1.62464, 1.62976]}, (35, 32): {0: [0.42496, 0.43008], 1: [0.62496, 0.63008], 2: [0.82496, 0.83008], 3: [1.02496, 1.03008], 4: [1.22496, 1.23008]}, (35, 33): {0: [0.29184, 0.29696], 1: [0.48816, 0.49328], 2: [0.72768, 0.7328], 3: [0.87792, 0.88304], 4: [1.07136, 1.07648]}, (35, 34): {0: [0.256, 0.26112], 1: [0.47616, 0.48128], 2: [0.656, 0.66112], 3: [0.856, 0.86112], 4: [1.056, 1.06112]}, (35, 36): {}, (35, 45): {0: [0.74848, 0.7536], 1: [0.90624, 0.91136], 2: [1.09152, 1.09664], 3: [1.30144, 1.30656], 4: [1.50176, 1.50688]}, (13, 35): {}, (14, 36): {}, (36, 14): {}, (36, 15): {}, (36, 16): {}, (36, 35): {0: [0.80896, 0.81408], 1: [1.00896, 1.01408], 2: [1.20896, 1.21408], 3: [1.40896, 1.41408], 4: [1.61952, 1.62464]}, (36, 37): {}, (36, 39): {0: [0.33824, 0.34336], 1: [0.53584, 0.54096], 2: [0.72288, 0.728], 3: [0.93008, 0.9352], 4: [1.12288, 1.128]}, (36, 44): {}, (36, 45): {0: [0.56832, 0.57344], 1: [0.78848, 0.7936], 2: [0.96832, 0.97344], 3: [1.16896, 1.17408], 4: [1.37888, 1.384]}, (15, 36): {}, (16, 36): {}, (17, 37): {}, (37, 17): {}, (37, 18): {}, (37, 36): {0: [0.11264, 0.11776], 1: [0.32432, 0.32944], 2: [0.51264, 0.51776], 3: [0.71264, 0.71776], 4: [0.91264, 0.91776]}, (37, 38): {}, (18, 37): {}, (19, 38): {}, (38, 19): {}, (38, 20): {}, (38, 37): {0: [0.10752, 0.11264], 1: [0.3192, 0.32432], 2: [0.50752, 0.51264], 3: [0.70752, 0.71264], 4: [0.90752, 0.91264]}, (38, 44): {}, (20, 38): {}, (21, 39): {}, (39, 21): {}, (39, 22): {}, (39, 36): {0: [0.5632, 0.56832], 1: [0.78336, 0.78848], 2: [0.9632, 0.96832], 3: [1.16384, 1.16896], 4: [1.37376, 1.37888]}, (39, 42): {0: [0.3536, 0.35872], 1: [0.54096, 0.54608], 2: [0.728, 0.73312], 3: [0.9352, 0.94032], 4: [1.128, 1.13312]}, (22, 39): {}, (23, 40): {}, (40, 23): {}, (40, 24): {}, (40, 41): {0: [0.24064, 0.24576], 1: [0.44064, 0.44576], 2: [0.64064, 0.64576], 3: [0.84064, 0.84576], 4: [1.04064, 1.04576]}, (40, 44): {0: [0.68096, 0.68608], 1: [0.88096, 0.88608], 2: [1.08096, 1.08608], 3: [1.28096, 1.28608], 4: [1.48096, 1.48608]}, (24, 40): {0: [0.67584, 0.68096], 1: [0.87584, 0.88096], 2: [1.07584, 1.08096], 3: [1.27584, 1.28096], 4: [1.47584, 1.48096]}, (25, 41): {}, (41, 25): {}, (41, 26): {}, (41, 40): {}, (41, 42): {0: [0.25088, 0.256], 1: [0.44576, 0.45088], 2: [0.64576, 0.65088], 3: [0.84576, 0.85088], 4: [1.04576, 1.05088]}, (26, 41): {}, (27, 42): {}, (42, 27): {}, (42, 28): {}, (42, 29): {}, (42, 39): {0: [0.55808, 0.5632], 1: [0.77824, 0.78336], 2: [0.95808, 0.9632], 3: [1.15808, 1.1632], 4: [1.36864, 1.37376]}, (42, 41): {}, (42, 43): {0: [0.6912, 0.69632], 1: [0.8912, 0.89632], 2: [1.0912, 1.09632], 3: [1.2912, 1.29632], 4: [1.4912, 1.49632]}, (42, 44): {0: [0.27648, 0.2816], 1: [0.47648, 0.4816], 2: [0.67648, 0.6816], 3: [0.87648, 0.8816], 4: [1.07648, 1.0816]}, (42, 45): {0: [0.96256, 0.96768], 1: [1.16256, 1.16768], 2: [1.36256, 1.36768], 3: [1.56256, 1.56768], 4: [1.76256, 1.76768]}, (28, 42): {}, (29, 42): {}, (30, 43): {}, (43, 30): {}, (43, 31): {0: [0.69632, 0.70144], 1: [0.89632, 0.90144], 2: [1.09632, 1.10144], 3: [1.29632, 1.30144], 4: [1.49632, 1.50144]}, (43, 32): {0: [0.8448, 0.84992], 1: [1.0448, 1.04992], 2: [1.2448, 1.24992], 3: [1.4448, 1.44992], 4: [1.6448, 1.64992]}, (43, 33): {0: [0.93184, 0.93696], 1: [1.13312, 1.13824], 2: [1.35264, 1.35776], 3: [1.53184, 1.53696], 4: [1.73184, 1.73696]}, (43, 34): {0: [0.75776, 0.76288], 1: [0.95776, 0.96288], 2: [1.15776, 1.16288], 3: [1.35776, 1.36288], 4: [1.55776, 1.56288]}, (43, 42): {}, (43, 45): {0: [0.63968, 0.6448], 1: [0.8448, 0.84992], 2: [1.03968, 1.0448], 3: [1.23968, 1.2448], 4: [1.43968, 1.4448]}, (45, 35): {0: [0.6448, 0.64992], 1: [0.84992, 0.85504], 2: [1.0448, 1.04992], 3: [1.2448, 1.24992], 4: [1.4448, 1.44992]}, (45, 36): {}, (45, 42): {}, (45, 43): {0: [0.57344, 0.57856], 1: [0.7936, 0.79872], 2: [0.97344, 0.97856], 3: [1.17408, 1.1792], 4: [1.384, 1.38912]}, (44, 36): {0: [0.80384, 0.80896], 1: [1.00384, 1.00896], 2: [1.20384, 1.20896], 3: [1.40384, 1.40896], 4: [1.60384, 1.60896]}, (44, 38): {0: [0.1024, 0.10752], 1: [0.31408, 0.3192], 2: [0.5024, 0.50752], 3: [0.7024, 0.70752], 4: [0.9024, 0.90752]}, (44, 40): {}, (44, 42): {0: [0.68608, 0.6912], 1: [0.88608, 0.8912], 2: [1.08608, 1.0912], 3: [1.28608, 1.2912], 4: [1.48608, 1.4912]}}","{0: 0.03072, 1: 0.03072, 2: 0.03072, 3: 0.03072, 4: 0.03072}",0.00512
3,3,8,3,64,0.2,0.1,"[8, 33, 43, 32, 3]","{(0, 31): {}, (31, 0): {}, (31, 1): {}, (31, 2): {}, (31, 35): {0: [0.91648, 0.9216], 1: [1.18096, 1.18608], 2: [1.31648, 1.3216], 3: [1.51648, 1.5216], 4: [1.74208, 1.7472]}, (31, 43): {0: [0.28672, 0.29184], 1: [0.49152, 0.49664], 2: [0.68672, 0.69184], 3: [0.88672, 0.89184], 4: [1.08672, 1.09184]}, (1, 31): {}, (2, 31): {}, (3, 32): {}, (32, 3): {0: [0.67072, 0.67584], 1: [0.87072, 0.87584], 2: [1.07072, 1.07584], 3: [1.27072, 1.27584], 4: [1.47072, 1.47584]}, (32, 4): {}, (32, 35): {}, (32, 43): {}, (4, 32): {}, (5, 33): {}, (33, 5): {}, (33, 6): {}, (33, 7): {}, (33, 8): {}, (33, 9): {}, (33, 35): {0: [0.12256, 0.12768], 1: [0.32256, 0.32768], 2: [0.52256, 0.52768], 3: [0.7168, 0.72192], 4: [0.92256, 0.92768]}, (33, 43): {0: [0.66048, 0.6656], 1: [0.86048, 0.8656], 2: [1.06048, 1.0656], 3: [1.26048, 1.2656], 4: [1.46048, 1.4656]}, (6, 33): {}, (7, 33): {}, (8, 33): {0: [0.65536, 0.66048], 1: [0.85536, 0.86048], 2: [1.05536, 1.06048], 3: [1.25536, 1.26048], 4: [1.45536, 1.46048]}, (9, 33): {}, (10, 34): {}, (34, 10): {}, (34, 11): {}, (34, 35): {0: [0.41984, 0.42496], 1: [0.61984, 0.62496], 2: [0.81984, 0.82496], 3: [1.01984, 1.02496], 4: [1.21984, 1.22496]}, (34, 43): {0: [0.9472, 0.95232], 1: [1.1472, 1.15232], 2: [1.3472, 1.35232], 3: [1.5472, 1.55232], 4: [1.7472, 1.75232]}, (11, 34): {}, (12, 35): {}, (35, 12): {}, (35, 13): {}, (35, 31): {0: [0.2816, 0.28672], 1: [0.4864, 0.49152], 2: [0.6816, 0.68672], 3: [0.8816, 0.88672], 4: [1.0816, 1.08672]}, (35, 32): {0: [0.12768, 0.1328], 1: [0.3328, 0.33792], 2: [0.52768, 0.5328], 3: [0.72192, 0.72704], 4: [0.92768, 0.9328]}, (35, 33): {}, (35, 34): {0: [0.94208, 0.9472], 1: [1.14208, 1.1472], 2: [1.34208, 1.3472], 3: [1.54208, 1.5472], 4: [1.74208, 1.7472]}, (35, 36): {}, (35, 45): {0: [0.17584, 0.18096], 1: [0.36896, 0.37408], 2: [0.56896, 0.57408], 3: [0.76896, 0.77408], 4: [0.96896, 0.97408]}, (13, 35): {}, (14, 36): {}, (36, 14): {}, (36, 15): {}, (36, 16): {}, (36, 35): {}, (36, 37): {}, (36, 39): {}, (36, 44): {}, (36, 45): {}, (15, 36): {}, (16, 36): {}, (17, 37): {}, (37, 17): {}, (37, 18): {}, (37, 36): {}, (37, 38): {}, (18, 37): {}, (19, 38): {}, (38, 19): {}, (38, 20): {}, (38, 37): {}, (38, 44): {}, (20, 38): {}, (21, 39): {}, (39, 21): {}, (39, 22): {}, (39, 36): {}, (39, 42): {}, (22, 39): {}, (23, 40): {}, (40, 23): {}, (40, 24): {}, (40, 41): {}, (40, 44): {}, (24, 40): {}, (25, 41): {}, (41, 25): {}, (41, 26): {}, (41, 40): {}, (41, 42): {}, (26, 41): {}, (27, 42): {}, (42, 27): {}, (42, 28): {}, (42, 29): {}, (42, 39): {}, (42, 41): {}, (42, 43): {}, (42, 44): {}, (42, 45): {}, (28, 42): {}, (29, 42): {}, (30, 43): {}, (43, 30): {}, (43, 31): {0: [0.91136, 0.91648], 1: [1.17584, 1.18096], 2: [1.31136, 1.31648], 3: [1.51136, 1.51648], 4: [1.73696, 1.74208]}, (43, 32): {0: [0.6656, 0.67072], 1: [0.8656, 0.87072], 2: [1.0656, 1.07072], 3: [1.2656, 1.27072], 4: [1.4656, 1.47072]}, (43, 33): {}, (43, 34): {0: [0.41472, 0.41984], 1: [0.61472, 0.61984], 2: [0.81472, 0.81984], 3: [1.01472, 1.01984], 4: [1.21472, 1.21984]}, (43, 42): {}, (43, 45): {0: [0.16896, 0.17408], 1: [0.36896, 0.37408], 2: [0.56896, 0.57408], 3: [0.76896, 0.77408], 4: [0.96896, 0.97408]}, (45, 35): {0: [0.17408, 0.1792], 1: [0.37408, 0.3792], 2: [0.57408, 0.5792], 3: [0.77408, 0.7792], 4: [0.97408, 0.9792]}, (45, 36): {}, (45, 42): {}, (45, 43): {0: [0.18096, 0.18608], 1: [0.37408, 0.3792], 2: [0.57408, 0.5792], 3: [0.77408, 0.7792], 4: [0.97408, 0.9792]}, (44, 36): {}, (44, 38): {}, (44, 40): {}, (44, 42): {}}","{0: 0.02048, 1: 0.02048, 2: 0.02048, 3: 0.02048, 4: 0.02048}",0.00512
4,4,15,24,64,0.2,0.1,"[15, 36, 44, 40, 24]","{(0, 31): {}, (31, 0): {}, (31, 1): {}, (31, 2): {}, (31, 35): {}, (31, 43): {0: [0.59904, 0.60416], 1: [0.79872, 0.80384], 2: [1.00176, 1.00688], 3: [1.19968, 1.2048], 4: [1.40624, 1.41136]}, (1, 31): {}, (2, 31): {}, (3, 32): {}, (32, 3): {}, (32, 4): {}, (32, 35): {}, (32, 43): {}, (4, 32): {}, (5, 33): {}, (33, 5): {}, (33, 6): {}, (33, 7): {}, (33, 8): {}, (33, 9): {}, (33, 35): {}, (33, 43): {0: [0.9216, 0.92672], 1: [1.13824, 1.14336], 2: [1.3216, 1.32672], 3: [1.5216, 1.52672], 4: [1.72192, 1.72704]}, (6, 33): {}, (7, 33): {}, (8, 33): {}, (9, 33): {}, (10, 34): {}, (34, 10): {}, (34, 11): {}, (34, 35): {}, (34, 43): {}, (11, 34): {}, (12, 35): {}, (35, 12): {}, (35, 13): {}, (35, 31): {0: [0.5888, 0.59392], 1: [0.7936, 0.79872], 2: [0.99664, 1.00176], 3: [1.19456, 1.19968], 4: [1.40112, 1.40624]}, (35, 32): {}, (35, 33): {0: [0.91648, 0.9216], 1: [1.11648, 1.1216], 2: [1.31648, 1.3216], 3: [1.51648, 1.5216], 4: [1.7168, 1.72192]}, (35, 34): {}, (35, 36): {}, (35, 45): {}, (13, 35): {}, (14, 36): {}, (36, 14): {}, (36, 15): {}, (36, 16): {}, (36, 35): {0: [0.58368, 0.5888], 1: [0.78848, 0.7936], 2: [0.99152, 0.99664], 3: [1.17344, 1.17856], 4: [1.396, 1.40112]}, (36, 37): {0: [0.61952, 0.62464], 1: [0.81952, 0.82464], 2: [1.02224, 1.02736], 3: [1.21952, 1.22464], 4: [1.41952, 1.42464]}, (36, 39): {0: [0.31232, 0.31744], 1: [0.51232, 0.51744], 2: [0.72704, 0.73216], 3: [0.91232, 0.91744], 4: [1.11232, 1.11744]}, (36, 44): {0: [0.00512, 0.01024], 1: [0.20512, 0.21024], 2: [0.40512, 0.41024], 3: [0.60512, 0.61024], 4: [0.80512, 0.81024]}, (36, 45): {0: [0.97792, 0.98304], 1: [1.17792, 1.18304], 2: [1.37792, 1.38304], 3: [1.57792, 1.58304], 4: [1.77792, 1.78304]}, (15, 36): {0: [0.0, 0.00512], 1: [0.2, 0.20512], 2: [0.4, 0.40512], 3: [0.6, 0.60512], 4: [0.8, 0.80512]}, (16, 36): {}, (17, 37): {}, (37, 17): {}, (37, 18): {}, (37, 36): {}, (37, 38): {0: [0.62464, 0.62976], 1: [0.82464, 0.82976], 2: [1.02736, 1.03248], 3: [1.22464, 1.22976], 4: [1.42464, 1.42976]}, (18, 37): {}, (19, 38): {}, (38, 19): {}, (38, 20): {}, (38, 37): {}, (38, 44): {0: [0.62976, 0.63488], 1: [0.82976, 0.83488], 2: [1.03248, 1.0376], 3: [1.22976, 1.23488], 4: [1.43184, 1.43696]}, (20, 38): {}, (21, 39): {}, (39, 21): {}, (39, 22): {}, (39, 36): {}, (39, 42): {0: [0.31744, 0.32256], 1: [0.51744, 0.52256], 2: [0.74816, 0.75328], 3: [0.91744, 0.92256], 4: [1.11744, 1.12256]}, (22, 39): {}, (23, 40): {}, (40, 23): {}, (40, 24): {0: [0.01536, 0.02048], 1: [0.21536, 0.22048], 2: [0.41536, 0.42048], 3: [0.61536, 0.62048], 4: [0.81536, 0.82048]}, (40, 41): {}, (40, 44): {}, (24, 40): {}, (25, 41): {}, (41, 25): {}, (41, 26): {}, (41, 40): {0: [0.99328, 0.9984], 1: [1.19328, 1.1984], 2: [1.39328, 1.3984], 3: [1.59328, 1.5984], 4: [1.79328, 1.7984]}, (41, 42): {}, (26, 41): {}, (27, 42): {}, (42, 27): {}, (42, 28): {}, (42, 29): {}, (42, 39): {}, (42, 41): {0: [0.98816, 0.99328], 1: [1.18816, 1.19328], 2: [1.38816, 1.39328], 3: [1.58816, 1.59328], 4: [1.78816, 1.79328]}, (42, 43): {}, (42, 44): {0: [0.32256, 0.32768], 1: [0.52256, 0.52768], 2: [0.75328, 0.7584], 3: [0.92256, 0.92768], 4: [1.12256, 1.12768]}, (42, 45): {}, (28, 42): {}, (29, 42): {}, (30, 43): {}, (43, 30): {}, (43, 31): {}, (43, 32): {}, (43, 33): {}, (43, 34): {}, (43, 42): {0: [0.6096, 0.61472], 1: [0.8096, 0.81472], 2: [1.0096, 1.01472], 3: [1.2096, 1.21472], 4: [1.41136, 1.41648]}, (43, 45): {}, (45, 35): {}, (45, 36): {}, (45, 42): {0: [0.98304, 0.98816], 1: [1.18304, 1.18816], 2: [1.38304, 1.38816], 3: [1.58304, 1.58816], 4: [1.78304, 1.78816]}, (45, 43): {}, (44, 36): {}, (44, 38): {}, (44, 40): {0: [0.01024, 0.01536], 1: [0.21024, 0.21536], 2: [0.41024, 0.41536], 3: [0.61024, 0.61536], 4: [0.81024, 0.81536]}, (44, 42): {0: [0.32704, 0.33216], 1: [0.52704, 0.53216], 2: [0.75808, 0.7632], 3: [0.94544, 0.95056], 4: [1.12704, 1.13216]}}","{0: 0.02048, 1: 0.02048, 2: 0.02048, 3: 0.02048, 4: 0.02048}",0.00512
