,0
0,81.8479163646698
1,88.6762466430664
2,95.54766392707825
3,102.39721322059631
4,110.9495997428894
5,119.12646985054016
6,126.86052680015564
7,133.8087031841278
8,141.40639305114746
9,148.35553121566772
10,155.36549925804138
11,162.28836822509766
12,169.49447774887085
13,176.51246094703674
14,185.00339317321777
15,192.17434358596802
16,199.15959095954895
17,207.3790500164032
18,214.43319463729858
19,222.00894784927368
20,229.17080521583557
21,236.88709449768066
22,244.01172971725464
23,251.34521555900574
24,258.35750341415405
25,266.10509729385376
26,273.06352734565735
27,280.082478761673
28,288.18650364875793
29,295.269330739975
30,302.442129611969
31,309.44615173339844
32,317.68083477020264
33,325.84999990463257
34,332.95204854011536
35,340.64944434165955
36,347.61240100860596
37,354.7134714126587
38,361.83341121673584
39,368.88686060905457
40,376.0048532485962
41,382.96129059791565
42,391.1980826854706
43,399.07475447654724
44,406.4836518764496
45,413.592324256897
46,420.95165371894836
47,428.05982995033264
48,435.0943958759308
49,442.2342746257782
50,449.290158033371
51,457.83803510665894
52,464.94806694984436
53,471.99190187454224
54,479.50515937805176
55,486.70890402793884
56,493.68728375434875
57,501.1842157840729
58,508.2194950580597
59,515.2735733985901
60,522.3354272842407
61,529.3715817928314
62,537.076648235321
63,544.2373285293579
64,551.3871886730194
65,558.3612565994263
66,565.4114549160004
67,572.4885654449463
68,579.563018321991
69,586.6919679641724
70,593.9794554710388
71,601.1133897304535
72,608.2682945728302
73,615.3214426040649
74,622.4763195514679
75,630.1139075756073
76,637.2518303394318
77,644.4743502140045
78,651.4779200553894
79,658.8950643539429
80,665.9741756916046
81,673.185898065567
82,680.371661901474
83,687.4183411598206
84,694.9082918167114
85,702.0474910736084
86,709.1365447044373
87,716.6275267601013
88,723.8304991722107
89,731.122220993042
90,738.206873178482
91,746.9524676799774
92,754.0938985347748
93,761.1290662288666
94,768.6177389621735
95,775.6706700325012
96,784.2723228931427
97,792.9456479549408
98,800.0319154262543
99,807.2416446208954
100,815.2853541374207
101,822.6955482959747
102,829.868405342102
103,837.1661555767059
104,844.336900472641
105,851.4149525165558
106,858.6645987033844
107,865.7052223682404
108,872.9378895759583
109,880.067485332489
110,887.2677762508392
111,895.4199576377869
112,902.5379316806793
113,909.7662386894226
114,917.0422368049622
115,924.1062304973602
116,931.2642688751221
117,938.362683057785
118,946.2852630615234
119,953.5641033649445
120,961.3958511352539
121,968.6203191280365
122,975.733683347702
123,983.0264549255371
124,990.2431647777557
125,997.3810877799988
126,1004.5845265388489
127,1011.8809928894043
128,1019.4903688430786
129,1026.8307495117188
130,1034.0614516735077
131,1041.228298664093
132,1048.4352414608002
133,1055.6196897029877
134,1062.7511014938354
135,1070.442130804062
136,1077.799801826477
137,1084.88055062294
138,1092.2578341960907
139,1100.9174127578735
140,1108.2113564014435
141,1115.445858001709
142,1122.5406675338745
143,1130.9336400032043
144,1138.648021221161
145,1147.384533405304
146,1154.6318855285645
147,1161.71897315979
148,1168.9293894767761
149,1176.1508145332336
150,1183.4442875385284
151,1192.2554802894592
152,1199.8429634571075
153,1207.1740667819977
154,1214.2850601673126
155,1223.1084485054016
156,1230.425889492035
157,1237.7284815311432
158,1245.0297446250916
159,1252.2555644512177
160,1260.9034712314606
161,1268.1491031646729
162,1275.3830897808075
163,1282.6785900592804
164,1290.182544708252
165,1297.6984343528748
166,1304.8682870864868
167,1312.1757504940033
168,1319.5377235412598
169,1326.7915253639221
170,1334.2270276546478
171,1341.4267868995667
172,1348.8727796077728
173,1356.1405355930328
174,1363.3652720451355
175,1370.714703321457
176,1378.0002315044403
177,1385.5426490306854
178,1392.9109218120575
179,1400.1035041809082
180,1407.4276471138
181,1414.7109143733978
182,1422.107349872589
183,1429.2550752162933
184,1436.5116801261902
185,1443.8520612716675
186,1451.013920545578
187,1458.2830045223236
188,1465.4785237312317
189,1472.8318643569946
190,1480.541254043579
191,1487.714468240738
192,1495.121409893036
193,1502.3524689674377
194,1509.8018543720245
195,1517.1751217842102
196,1524.3383448123932
197,1531.8003990650177
198,1539.1820487976074
199,1546.5049273967743
200,1553.6777646541595
201,1561.786183834076
202,1569.1082372665405
203,1576.3422269821167
204,1585.1120059490204
205,1592.3696067333221
206,1599.6680252552032
207,1607.0383372306824
208,1614.2346432209015
209,1621.555866241455
210,1630.391859292984
211,1638.9975912570953
212,1646.3078081607819
213,1653.466792345047
214,1660.8636198043823
215,1668.16881108284
216,1675.882166147232
217,1683.2684230804443
218,1690.4491720199585
219,1697.8244585990906
220,1705.1126263141632
221,1714.1362812519073
222,1721.4387319087982
223,1729.3931534290314
224,1736.7751595973969
225,1744.022435426712
226,1751.3211727142334
227,1758.5514509677887
228,1765.9417140483856
229,1773.3249807357788
230,1780.585294008255
231,1787.9689717292786
232,1795.1716904640198
233,1802.538999080658
234,1809.864420413971
235,1817.1659851074219
236,1824.570196390152
237,1832.9607405662537
238,1840.979308605194
239,1849.325942516327
240,1856.8258965015411
241,1865.692198753357
242,1873.144636631012
243,1880.663268327713
244,1888.0553994178772
245,1895.9626033306122
246,1903.3044312000275
247,1910.6055178642273
248,1918.0177068710327
249,1925.2783000469208
250,1932.6459467411041
