,0
0,40.938987493515015
1,44.86847686767578
2,48.785340785980225
3,52.82257270812988
4,56.78896450996399
5,60.740522384643555
6,64.73583602905273
7,68.74112391471863
8,72.70907020568848
9,77.15913581848145
10,81.18539547920227
11,85.18438816070557
12,89.22355461120605
13,93.22286105155945
14,97.365061044693
15,101.35242629051208
16,105.32416343688965
17,109.33592200279236
18,113.36740040779114
19,117.83527135848999
20,122.25365710258484
21,126.28075385093689
22,130.32593512535095
23,134.40491199493408
24,138.471031665802
25,143.21232080459595
26,147.41411304473877
27,151.55329370498657
28,155.67508172988892
29,159.92826557159424
30,164.03924202919006
31,168.95315313339233
32,173.0811107158661
33,177.2170488834381
34,181.36498522758484
35,186.1920461654663
36,190.81867146492004
37,195.375483751297
38,199.49845552444458
39,203.97847414016724
40,208.18422436714172
41,212.23638677597046
42,216.31186270713806
43,220.4607379436493
44,224.5089089870453
45,228.5740683078766
46,232.61223578453064
47,236.71426510810852
48,240.82925868034363
49,244.93430948257446
50,249.11612582206726
51,253.14531993865967
52,257.2264029979706
53,261.34638381004333
54,265.99633502960205
55,270.08243560791016
56,274.16052865982056
57,278.22374153137207
58,282.3167886734009
59,286.92642974853516
60,291.0284585952759
61,295.1484708786011
62,299.26246523857117
63,303.728942155838
64,307.8379809856415
65,311.9041061401367
66,316.00314378738403
67,320.0942008495331
68,324.1702792644501
69,328.2623565196991
70,332.31967520713806
71,336.4316825866699
72,340.52673268318176
73,344.59781432151794
74,348.7646996974945
75,352.8208508491516
76,356.86503553390503
77,360.9743843078613
78,365.02857279777527
79,369.1684684753418
80,373.26853251457214
81,377.30174827575684
82,381.37285709381104
83,385.489848613739
84,389.7953004837036
85,393.91561222076416
86,398.7406780719757
87,403.56591749191284
88,408.18755650520325
89,412.8759880065918
90,417.00877261161804
91,421.15918803215027
92,425.2362220287323
93,429.35864186286926
94,433.79609870910645
95,437.87461018562317
96,442.557058095932
97,446.94239497184753
98,451.0928249359131
99,455.2392010688782
100,459.4917962551117
101,463.75240111351013
102,467.906320810318
103,472.0103144645691
104,476.1712176799774
105,480.3400664329529
106,484.43644428253174
107,488.75589632987976
108,493.26882576942444
109,497.5673291683197
110,501.8558597564697
111,505.9628746509552
112,510.14169788360596
113,514.4222800731659
114,518.5552277565002
115,522.7160968780518
116,526.9368114471436
117,531.1025786399841
118,535.2634501457214
119,539.6726272106171
120,543.8794085979462
121,548.0772862434387
122,552.2012560367584
123,557.0841975212097
124,561.2570357322693
125,565.3584508895874
126,569.6044862270355
127,573.7544658184052
128,577.8913998603821
129,582.0343189239502
130,586.6319932937622
131,590.8178973197937
132,594.9638087749481
133,599.0897731781006
134,603.3179142475128
135,608.3038711547852
136,612.4966559410095
137,617.4005410671234
138,621.5474486351013
139,625.7212855815887
140,629.861245393753
141,634.013108253479
142,638.8721134662628
143,643.0639009475708
144,647.1973712444305
145,651.6993441581726
146,655.8236479759216
147,659.9930303096771
148,664.1465966701508
149,668.3283820152283
150,673.4816014766693
151,677.6215648651123
152,681.7451345920563
153,686.6135399341583
154,690.7146008014679
155,695.1896026134491
156,699.9528920650482
157,704.1073610782623
158,708.2743074893951
159,712.4252049922943
160,716.5322208404541
161,720.6603209972382
162,724.7982530593872
163,728.9481236934662
164,733.2041103839874
165,737.3361055850983
166,741.4797909259796
167,745.6297008991241
168,749.7367167472839
169,753.9153969287872
170,758.109561920166
171,762.284560918808
172,767.2520663738251
173,771.4249341487885
174,776.5412218570709
175,780.7051150798798
176,784.8998649120331
177,789.0708291530609
178,793.819097995758
179,798.1126458644867
180,802.3164019584656
181,806.5131764411926
182,810.6730527877808
183,814.9842185974121
184,819.1243224143982
185,823.5016150474548
186,827.6993889808655
187,832.014815568924
188,836.1896495819092
189,840.3944339752197
190,844.5483231544495
191,848.7321345806122
192,852.9338655471802
193,857.1550855636597
194,861.3488998413086
195,865.9635276794434
196,870.255049943924
197,874.4758996963501
198,878.7165875434875
199,882.879634141922
200,887.8651933670044
201,892.0048332214355
202,896.2265417575836
203,900.3635067939758
204,904.7722318172455
205,909.7427644729614
206,913.9156324863434
207,918.0904366970062
208,922.2662980556488
209,926.5288968086243
210,930.7391812801361
211,934.8671381473541
212,939.0799481868744
213,943.2797141075134
214,947.4744641780853
215,951.7480144500732
216,956.9033672809601
217,961.6180534362793
218,966.0319900512695
219,970.2211709022522
220,974.523050069809
221,978.8636248111725
222,982.9996781349182
223,987.4238169193268
224,991.6368796825409
225,995.786988735199
226,999.9658427238464
227,1004.1835312843323
228,1008.3264803886414
229,1012.4964425563812
230,1016.7740023136139
231,1020.9837439060211
232,1025.1645648479462
233,1029.3274281024933
234,1033.53417634964
235,1038.2166230678558
236,1042.4991974830627
237,1046.6820104122162
238,1051.0911886692047
239,1055.2586889266968
240,1059.9690597057343
241,1064.1279652118683
242,1068.3487718105316
243,1072.5814526081085
244,1076.7483124732971
245,1081.579490661621
246,1086.2460098266602
247,1090.398931980133
248,1094.7612657546997
249,1098.9311113357544
250,1103.1129264831543
251,1107.9032242298126
252,1112.4650223255157
253,1116.6937503814697
254,1120.884533882141
255,1125.044792175293
256,1129.2405407428741
257,1133.837247133255
258,1137.9791975021362
259,1142.53897356987
260,1146.6929697990417
261,1150.889750957489
262,1155.0761439800262
263,1159.2938628196716
264,1163.5215554237366
265,1167.7232885360718
266,1171.961029291153
267,1176.2646820545197
268,1180.4145851135254
269,1184.5874223709106
270,1189.2628872394562
271,1193.7859234809875
272,1197.9707217216492
273,1202.1764731407166
274,1206.3223848342896
275,1210.5241174697876
276,1214.8017060756683
277,1218.933655500412
278,1223.121455669403
279,1227.2863149642944
280,1231.493063211441
281,1236.2859055995941
282,1240.4308199882507
283,1244.6076488494873
284,1248.7794902324677
285,1252.90744972229
286,1257.1185133457184
287,1261.3790872097015
288,1265.5569522380829
289,1269.742748260498
290,1273.8846764564514
291,1278.072476863861
292,1282.8427157402039
293,1286.9886271953583
294,1291.5124983787537
295,1295.6983342170715
296,1299.83127951622
297,1304.2704050540924
298,1308.379415512085
299,1312.5344178676605
300,1316.7042949199677
301,1320.8154156208038
302,1324.9626684188843
303,1329.131519794464
304,1333.2664589881897
305,1337.4313235282898
306,1341.6360816955566
307,1345.7959477901459
308,1349.9857449531555
309,1354.1445887088776
310,1358.2994306087494
311,1362.4822132587433
312,1366.6104698181152
313,1370.7740197181702
314,1374.9648110866547
315,1379.1136848926544
316,1383.474053144455
317,1387.607186794281
318,1391.7630999088287
319,1395.9169614315033
320,1400.0369715690613
321,1404.2112684249878
322,1408.5207407474518
323,1412.7683854103088
324,1416.9086391925812
325,1421.1360635757446
326,1425.3063583374023
327,1429.6540253162384
328,1433.759533882141
329,1437.9367547035217
330,1442.4536752700806
331,1447.534087896347
332,1451.7228832244873
333,1455.8807916641235
334,1460.0296654701233
335,1464.2169225215912
336,1468.3156368732452
337,1472.5171308517456
338,1477.437964439392
339,1481.5460052490234
340,1485.7527244091034
341,1489.948557138443
342,1494.0534920692444
343,1498.3684828281403
344,1502.6069490909576
345,1506.9407641887665
346,1511.1238515377045
347,1515.2681906223297
348,1520.426424741745
349,1524.5888080596924
350,1528.7134783267975
351,1532.8713295459747
352,1537.0461933612823
353,1541.1970598697662
354,1546.1348552703857
355,1550.2977194786072
356,1554.479565858841
357,1558.6813349723816
358,1562.8505923748016
359,1567.0099573135376
360,1571.170119524002
361,1575.3219847679138
362,1579.4965176582336
363,1583.6568200588226
364,1587.8786556720734
365,1592.2894988059998
366,1596.464329957962
367,1600.6800253391266
368,1604.8717844486237
369,1608.9947879314423
370,1613.1935272216797
371,1617.377379655838
372,1621.5075268745422
373,1625.6775686740875
374,1629.8205211162567
375,1634.529893398285
376,1639.2392973899841
377,1643.3992021083832
378,1647.5724952220917
379,1652.0905258655548
380,1656.2033205032349
381,1660.3862080574036
382,1665.43976688385
383,1669.6285619735718
384,1674.2751352787018
385,1678.390159368515
386,1682.5611662864685
387,1686.759001493454
388,1690.8700053691864
389,1695.0479276180267
390,1699.1639184951782
