,0
0,81.0
1,90.0
2,90.0
3,97.0
4,90.0
5,90.0
6,90.0
7,90.0
8,87.0
9,92.0
10,92.0
11,88.0
12,88.0
13,81.0
14,81.0
15,81.0
16,81.0
17,87.0
18,80.0
19,79.0
20,79.0
21,79.0
22,84.0
23,84.0
24,84.0
25,75.0
26,83.0
27,83.0
28,75.0
29,75.0
30,75.0
31,75.0
32,75.0
33,74.0
34,75.0
35,75.0
36,76.0
37,71.0
38,74.0
39,73.0
40,73.0
41,73.0
42,67.0
43,67.0
44,67.0
45,67.0
46,67.0
47,65.0
48,65.0
49,65.0
50,65.0
51,61.0
52,61.0
53,62.0
54,62.0
55,65.0
56,64.0
57,64.0
58,63.0
59,62.0
60,62.0
61,63.0
62,63.0
63,62.0
64,62.0
65,61.0
66,61.0
67,59.0
68,59.0
69,59.0
70,59.0
71,56.0
72,56.0
73,54.0
74,54.0
75,54.0
76,54.0
77,54.0
78,57.0
79,57.0
80,57.0
81,55.0
82,52.0
83,51.0
84,51.0
85,53.0
86,53.0
87,53.0
88,53.0
89,55.0
90,54.0
91,54.0
92,54.0
93,54.0
94,54.0
95,54.0
96,54.0
97,54.0
98,53.0
99,54.0
100,51.0
101,51.0
102,51.0
103,53.0
104,53.0
105,51.0
106,51.0
107,51.0
108,51.0
109,50.0
110,50.0
111,51.0
112,51.0
113,49.0
114,49.0
115,47.0
116,47.0
117,46.0
118,47.0
119,47.0
120,44.0
121,44.0
122,43.0
123,43.0
124,43.0
125,43.0
126,42.0
127,42.0
128,42.0
129,40.0
130,40.0
131,38.0
132,39.0
133,39.0
134,40.0
135,40.0
136,40.0
137,40.0
138,40.0
139,38.0
140,38.0
141,38.0
142,38.0
143,38.0
144,42.0
145,42.0
146,39.0
147,37.0
148,36.0
149,36.0
150,36.0
151,36.0
152,36.0
153,35.0
154,35.0
155,33.0
156,33.0
157,33.0
158,33.0
159,33.0
160,33.0
161,33.0
162,32.0
163,32.0
164,32.0
165,31.0
166,31.0
167,31.0
168,31.0
169,31.0
170,31.0
171,31.0
172,30.0
173,30.0
174,30.0
175,30.0
176,30.0
177,29.0
178,29.0
179,28.0
180,28.0
181,27.0
182,26.0
183,26.0
184,26.0
185,26.0
186,26.0
187,25.0
188,25.0
189,25.0
190,25.0
191,25.0
192,24.0
193,24.0
194,24.0
