,0
0,102.0
1,102.0
2,110.0
3,105.0
4,105.0
5,105.0
6,87.0
7,80.0
8,76.0
9,81.0
10,85.0
11,85.0
12,80.0
13,69.0
14,73.0
15,71.0
16,75.0
17,74.0
18,68.0
19,61.0
20,61.0
21,63.0
22,63.0
23,58.0
24,63.0
25,61.0
26,55.0
27,55.0
28,59.0
29,55.0
30,55.0
31,55.0
32,55.0
33,48.0
34,48.0
35,56.0
36,54.0
37,54.0
38,54.0
39,54.0
40,47.0
41,45.0
42,45.0
43,45.0
44,45.0
45,38.0
46,41.0
47,41.0
48,39.0
49,39.0
50,40.0
51,40.0
52,40.0
53,39.0
54,39.0
55,39.0
56,36.0
57,36.0
58,36.0
59,35.0
60,35.0
61,35.0
62,35.0
63,34.0
64,34.0
65,31.0
66,31.0
67,29.0
68,29.0
69,28.0
70,28.0
71,28.0
72,28.0
73,27.0
74,27.0
75,24.0
76,24.0
77,24.0
78,23.0
79,23.0
80,22.0
81,22.0
82,24.0
83,24.0
84,20.0
85,20.0
86,23.0
87,23.0
88,22.0
89,21.0
90,21.0
91,21.0
92,21.0
93,18.0
94,18.0
95,18.0
96,18.0
97,15.0
98,15.0
99,15.0
100,15.0
101,14.0
102,14.0
103,14.0
104,14.0
105,14.0
106,13.0
107,13.0
108,13.0
109,13.0
110,12.0
111,12.0
112,12.0
113,12.0
114,12.0
115,12.0
116,11.0
117,11.0
118,11.0
119,11.0
120,11.0
121,11.0
122,11.0
123,11.0
124,10.0
125,10.0
126,10.0
127,9.0
128,9.0
129,9.0
130,8.0
131,8.0
132,8.0
133,8.0
134,8.0
135,7.0
136,7.0
137,7.0
138,7.0
139,7.0
140,7.0
141,7.0
142,7.0
143,7.0
144,7.0
145,7.0
146,7.0
147,7.0
148,7.0
149,7.0
150,7.0
151,7.0
152,7.0
153,7.0
154,7.0
155,7.0
156,7.0
157,7.0
158,7.0
159,7.0
160,7.0
161,7.0
162,7.0
163,7.0
164,7.0
165,6.0
166,6.0
167,6.0
168,6.0
169,6.0
170,6.0
171,6.0
172,6.0
173,6.0
174,6.0
175,6.0
176,6.0
177,6.0
178,5.0
179,5.0
180,5.0
181,5.0
182,5.0
183,5.0
184,5.0
185,5.0
186,5.0
187,5.0
188,6.0
