,0
0,93.0
1,83.0
2,88.0
3,87.0
4,88.0
5,84.0
6,86.0
7,86.0
8,81.0
9,81.0
10,81.0
11,89.0
12,82.0
13,73.0
14,73.0
15,66.0
16,66.0
17,76.0
18,76.0
19,76.0
20,68.0
21,68.0
22,73.0
23,73.0
24,73.0
25,70.0
26,70.0
27,72.0
28,76.0
29,56.0
30,63.0
31,59.0
32,59.0
33,59.0
34,58.0
35,51.0
36,51.0
37,50.0
38,50.0
39,50.0
40,52.0
41,56.0
42,56.0
43,53.0
44,51.0
45,51.0
46,51.0
47,51.0
48,53.0
49,53.0
50,51.0
51,51.0
52,48.0
53,48.0
54,48.0
55,48.0
56,45.0
57,51.0
58,45.0
59,45.0
60,45.0
61,45.0
62,45.0
63,44.0
64,44.0
65,40.0
66,40.0
67,40.0
68,40.0
69,40.0
70,40.0
71,38.0
72,38.0
73,38.0
74,38.0
75,38.0
76,38.0
77,37.0
78,37.0
79,37.0
80,37.0
81,37.0
82,37.0
83,36.0
84,33.0
85,36.0
86,38.0
87,36.0
88,36.0
89,36.0
90,35.0
91,35.0
92,35.0
93,35.0
94,35.0
95,34.0
96,34.0
97,34.0
98,33.0
99,33.0
100,34.0
101,35.0
102,35.0
103,31.0
104,31.0
105,31.0
106,28.0
107,28.0
108,28.0
109,28.0
110,26.0
111,26.0
112,26.0
113,26.0
114,26.0
115,26.0
116,25.0
117,25.0
118,26.0
119,26.0
120,26.0
121,25.0
122,25.0
123,25.0
124,25.0
125,24.0
126,24.0
127,24.0
128,24.0
129,23.0
130,23.0
131,23.0
132,21.0
133,21.0
134,23.0
135,21.0
136,21.0
137,20.0
138,20.0
139,20.0
140,20.0
141,20.0
142,21.0
143,20.0
144,20.0
145,20.0
146,20.0
147,20.0
148,19.0
149,19.0
150,19.0
151,19.0
152,19.0
153,19.0
154,18.0
155,18.0
156,18.0
157,18.0
158,18.0
159,18.0
160,18.0
161,18.0
162,18.0
163,18.0
164,18.0
165,18.0
166,18.0
167,18.0
168,18.0
169,17.0
